,label,run,error,rho,time
476,PLAN(paper)-clipped,17,0.021018807079873223,0.5,7.214839935302734
477,PLAN(paper)-unclipped,17,0.017827285605167272,0.5,7.214839935302734
478,PLAN(noscale)-clipped,17,0.022135269669900523,0.5,7.017912149429321
479,PLAN(noscale)-unclipped,17,0.01864209572092479,0.5,7.017912149429321
480,PLAN(oracle)-clipped,18,0.015503206892494098,0.5,6.650997638702393
481,PLAN(oracle)-unclipped,18,0.0116075897905079,0.5,6.650997638702393
482,PLAN(paper)-clipped,18,0.020925088889650237,0.5,6.869275808334351
483,PLAN(paper)-unclipped,18,0.017594461680193997,0.5,6.869275808334351
484,PLAN(noscale)-clipped,18,0.021673090019344126,0.5,7.133357524871826
485,PLAN(noscale)-unclipped,18,0.019034072439677814,0.5,7.133357524871826
486,PLAN(oracle)-clipped,19,0.014921055488979986,0.5,6.640427827835083
487,PLAN(oracle)-unclipped,19,0.01137822362707497,0.5,6.640427827835083
488,PLAN(paper)-clipped,19,0.020924444116108637,0.5,7.362825393676758
489,PLAN(paper)-unclipped,19,0.01724279410394386,0.5,7.362825393676758
490,PLAN(noscale)-clipped,19,0.02174196879759191,0.5,6.829733848571777
491,PLAN(noscale)-unclipped,19,0.018316763142028125,0.5,6.829733848571777
492,instance optimal,0,0.02361931034975278,0.5,288.72437262535095
493,instance optimal unclipped,0,0.023355638314156258,0.5,288.72437262535095
494,instance optimal,1,0.02305741443464583,0.5,275.4591805934906
495,instance optimal unclipped,1,0.022605086118372354,0.5,275.4591805934906
496,PLAN(oracle)-clipped,0,0.012332844698898334,1.0,7.236252069473267
497,PLAN(oracle)-unclipped,0,0.008368988712924415,1.0,7.236252069473267
498,PLAN(paper)-clipped,0,0.01618340466832166,1.0,6.872175693511963
499,PLAN(paper)-unclipped,0,0.0131040358946823,1.0,6.872175693511963
500,PLAN(noscale)-clipped,0,0.016723839002616397,1.0,6.966228723526001
501,PLAN(noscale)-unclipped,0,0.012944011000996389,1.0,6.966228723526001
502,PLAN(oracle)-clipped,1,0.011243490488086916,1.0,6.651835203170776
503,PLAN(oracle)-unclipped,1,0.008172465740403647,1.0,6.651835203170776
504,PLAN(paper)-clipped,1,0.01631301548230284,1.0,6.903393507003784
505,PLAN(paper)-unclipped,1,0.01292618792069675,1.0,6.903393507003784
506,PLAN(noscale)-clipped,1,0.01633052106113389,1.0,7.306791543960571
507,PLAN(noscale)-unclipped,1,0.013075322645048895,1.0,7.306791543960571
508,PLAN(oracle)-clipped,2,0.01190799653976691,1.0,6.9041407108306885
509,PLAN(oracle)-unclipped,2,0.007848576233256827,1.0,6.9041407108306885
510,PLAN(paper)-clipped,2,0.01639297445805178,1.0,6.6441919803619385
511,PLAN(paper)-unclipped,2,0.01237145082238991,1.0,6.6441919803619385
512,PLAN(noscale)-clipped,2,0.016528808904848136,1.0,7.022165060043335
513,PLAN(noscale)-unclipped,2,0.012812305735987212,1.0,7.022165060043335
514,PLAN(oracle)-clipped,3,0.012594968851511363,1.0,6.608324766159058
515,PLAN(oracle)-unclipped,3,0.007795257676287838,1.0,6.608324766159058
516,PLAN(paper)-clipped,3,0.015823516536060754,1.0,6.952242851257324
517,PLAN(paper)-unclipped,3,0.013094164770570238,1.0,6.952242851257324
518,PLAN(noscale)-clipped,3,0.016619819868762854,1.0,7.093807697296143
519,PLAN(noscale)-unclipped,3,0.013005806704275012,1.0,7.093807697296143
520,PLAN(oracle)-clipped,4,0.012250204957329217,1.0,6.6337645053863525
521,PLAN(oracle)-unclipped,4,0.007626425982644321,1.0,6.6337645053863525
522,PLAN(paper)-clipped,4,0.0159960274005004,1.0,7.0284435749053955
523,PLAN(paper)-unclipped,4,0.012945005264885935,1.0,7.0284435749053955
524,PLAN(noscale)-clipped,4,0.016891199268337,1.0,6.913038015365601
525,PLAN(noscale)-unclipped,4,0.013395323809327384,1.0,6.913038015365601
526,PLAN(oracle)-clipped,5,0.012619769437005513,1.0,6.532279014587402
527,PLAN(oracle)-unclipped,5,0.007867757833616871,1.0,6.532279014587402
528,PLAN(paper)-clipped,5,0.016250730347884997,1.0,6.941595077514648
529,PLAN(paper)-unclipped,5,0.013257509284786712,1.0,6.941595077514648
530,PLAN(noscale)-clipped,5,0.016861262231032476,1.0,6.995182037353516
531,PLAN(noscale)-unclipped,5,0.013953802088019945,1.0,6.995182037353516
532,PLAN(oracle)-clipped,6,0.012839749550342748,1.0,6.569436550140381
533,PLAN(oracle)-unclipped,6,0.008462105662263084,1.0,6.569436550140381
534,PLAN(paper)-clipped,6,0.016845059119233563,1.0,7.009344816207886
535,PLAN(paper)-unclipped,6,0.01290284027304132,1.0,7.009344816207886
536,PLAN(noscale)-clipped,6,0.0167724015174067,1.0,7.097089767456055
537,PLAN(noscale)-unclipped,6,0.013558931360231669,1.0,7.097089767456055
538,PLAN(oracle)-clipped,7,0.012578956187781688,1.0,6.638411045074463
539,PLAN(oracle)-unclipped,7,0.00794598930131506,1.0,6.638411045074463
540,PLAN(paper)-clipped,7,0.016147440696610844,1.0,7.09989857673645
541,PLAN(paper)-unclipped,7,0.01220658749246106,1.0,7.09989857673645
542,PLAN(noscale)-clipped,7,0.01627040047993942,1.0,7.009397268295288
543,PLAN(noscale)-unclipped,7,0.013452820194189162,1.0,7.009397268295288
544,PLAN(oracle)-clipped,8,0.011913378229286542,1.0,6.56238865852356
545,PLAN(oracle)-unclipped,8,0.008239086640703323,1.0,6.56238865852356
546,PLAN(paper)-clipped,8,0.016323974699975402,1.0,7.035170078277588
547,PLAN(paper)-unclipped,8,0.012807082784416488,1.0,7.035170078277588
548,PLAN(noscale)-clipped,8,0.016224213039423084,1.0,6.940278768539429
549,PLAN(noscale)-unclipped,8,0.013109433525943353,1.0,6.940278768539429
550,PLAN(oracle)-clipped,9,0.011811068568773554,1.0,6.659963607788086
551,PLAN(oracle)-unclipped,9,0.008211114487641873,1.0,6.659963607788086
552,PLAN(paper)-clipped,9,0.016106922921465365,1.0,6.9698710441589355
553,PLAN(paper)-unclipped,9,0.012827590030106643,1.0,6.9698710441589355
554,PLAN(noscale)-clipped,9,0.016816403087288975,1.0,7.080775737762451
555,PLAN(noscale)-unclipped,9,0.013692004213906567,1.0,7.080775737762451
556,PLAN(oracle)-clipped,10,0.012546332495336751,1.0,6.552207946777344
557,PLAN(oracle)-unclipped,10,0.00795796894955547,1.0,6.552207946777344
558,PLAN(paper)-clipped,10,0.016695213429230048,1.0,6.962890863418579
559,PLAN(paper)-unclipped,10,0.013167417796982215,1.0,6.962890863418579
560,PLAN(noscale)-clipped,10,0.016910408183179355,1.0,7.010874271392822
561,PLAN(noscale)-unclipped,10,0.013319025205462739,1.0,7.010874271392822
562,PLAN(oracle)-clipped,11,0.012579611308712959,1.0,6.6495606899261475
563,PLAN(oracle)-unclipped,11,0.007840142155572244,1.0,6.6495606899261475
564,PLAN(paper)-clipped,11,0.017329792688887867,1.0,7.047896385192871
565,PLAN(paper)-unclipped,11,0.012371276622740294,1.0,7.047896385192871
566,PLAN(noscale)-clipped,11,0.016597184781088455,1.0,6.9420037269592285
567,PLAN(noscale)-unclipped,11,0.013156130396533185,1.0,6.9420037269592285
568,PLAN(oracle)-clipped,12,0.012475343857792084,1.0,6.673207521438599
569,PLAN(oracle)-unclipped,12,0.007728124320515142,1.0,6.673207521438599
570,PLAN(paper)-clipped,12,0.01699993038482767,1.0,6.984155654907227
571,PLAN(paper)-unclipped,12,0.01302965889252294,1.0,6.984155654907227
572,PLAN(noscale)-clipped,12,0.016918792385045674,1.0,7.086963891983032
573,PLAN(noscale)-unclipped,12,0.01336886115504042,1.0,7.086963891983032
574,PLAN(oracle)-clipped,13,0.012915117652442923,1.0,7.007750988006592
575,PLAN(oracle)-unclipped,13,0.007997105141778513,1.0,7.007750988006592
576,PLAN(paper)-clipped,13,0.016567269875044473,1.0,7.0616185665130615
577,PLAN(paper)-unclipped,13,0.012639914723883698,1.0,7.0616185665130615
578,PLAN(noscale)-clipped,13,0.016298499344172795,1.0,7.016362428665161
579,PLAN(noscale)-unclipped,13,0.013051948155017508,1.0,7.016362428665161
580,PLAN(oracle)-clipped,14,0.012117888818540926,1.0,7.1016764640808105
581,PLAN(oracle)-unclipped,14,0.007861063683361216,1.0,7.1016764640808105
582,PLAN(paper)-clipped,14,0.016561177977701146,1.0,6.932003736495972
583,PLAN(paper)-unclipped,14,0.012972754029893275,1.0,6.932003736495972
584,PLAN(noscale)-clipped,14,0.01635594477877892,1.0,7.109649896621704
585,PLAN(noscale)-unclipped,14,0.013318209950200915,1.0,7.109649896621704
586,PLAN(oracle)-clipped,15,0.01203877566968242,1.0,6.931245565414429
587,PLAN(oracle)-unclipped,15,0.00841275199653482,1.0,6.931245565414429
588,PLAN(paper)-clipped,15,0.01636498514134717,1.0,6.609519720077515
589,PLAN(paper)-unclipped,15,0.012880614804481438,1.0,6.609519720077515
590,PLAN(noscale)-clipped,15,0.01664986073190067,1.0,7.205954551696777
591,PLAN(noscale)-unclipped,15,0.013255859476577017,1.0,7.205954551696777
592,PLAN(oracle)-clipped,16,0.01243214089771716,1.0,6.6476709842681885
593,PLAN(oracle)-unclipped,16,0.008130194626925564,1.0,6.6476709842681885
594,PLAN(paper)-clipped,16,0.01622079373626151,1.0,7.166191339492798
595,PLAN(paper)-unclipped,16,0.012997356101299182,1.0,7.166191339492798
596,PLAN(noscale)-clipped,16,0.016629114874096865,1.0,7.179584264755249
597,PLAN(noscale)-unclipped,16,0.013617872732033968,1.0,7.179584264755249
598,PLAN(oracle)-clipped,17,0.012665566084267622,1.0,6.749873399734497
599,PLAN(oracle)-unclipped,17,0.00806114031233417,1.0,6.749873399734497
600,PLAN(paper)-clipped,17,0.01629457512338163,1.0,7.165410995483398
601,PLAN(paper)-unclipped,17,0.012910241445565043,1.0,7.165410995483398
602,PLAN(noscale)-clipped,17,0.016052989686213322,1.0,6.782336711883545
603,PLAN(noscale)-unclipped,17,0.012859147833953997,1.0,6.782336711883545
604,PLAN(oracle)-clipped,18,0.012789027069394611,1.0,6.99410605430603
605,PLAN(oracle)-unclipped,18,0.008029254971103537,1.0,6.99410605430603
606,PLAN(paper)-clipped,18,0.015819648474246707,1.0,6.877491474151611
607,PLAN(paper)-unclipped,18,0.012433149630746454,1.0,6.877491474151611
608,PLAN(noscale)-clipped,18,0.01694209734443103,1.0,6.918808937072754
609,PLAN(noscale)-unclipped,18,0.0134997828529013,1.0,6.918808937072754
610,PLAN(oracle)-clipped,19,0.011839748802414988,1.0,7.126852750778198
611,PLAN(oracle)-unclipped,19,0.007974102725824774,1.0,7.126852750778198
612,PLAN(paper)-clipped,19,0.016377124195457074,1.0,6.695611476898193
613,PLAN(paper)-unclipped,19,0.012381073968474217,1.0,6.695611476898193
614,PLAN(noscale)-clipped,19,0.016414181795520233,1.0,7.984330892562866
615,PLAN(noscale)-unclipped,19,0.013120496104611626,1.0,7.984330892562866
616,instance optimal,0,0.01684627827986267,1.0,284.4757697582245
617,instance optimal unclipped,0,0.016349254614722974,1.0,284.4757697582245
618,instance optimal,1,0.016979168921482678,1.0,276.98726534843445
619,instance optimal unclipped,1,0.016433056737128346,1.0,276.98726534843445
